Date,Open,High,Low,Close,Volume,Adj Close,MA20,MA200
2012-11-16,46049.96,46349.98,44799.98,45099.99,482900,55996.8,59836.499999999985,61056.07949999995
2012-11-19,45049.97,46000.03,45049.97,45650.0,165400,56679.7,59585.07499999999,60990.584499999946
2012-11-20,45950.01,46200.01,45750.03,46000.03,154600,57114.3,59330.545,60926.64149999995
2012-11-21,46200.01,46200.01,44900.01,45150.0,192200,56058.9,59029.454999999994,60848.10949999995
2012-11-22,45450.02,45900.0,44999.96,45099.99,189100,55996.8,58700.425,60775.474999999955
2012-11-23,45250.04,45400.0,43850.01,44249.97,519100,54941.4,58414.85,60689.49299999995
2012-11-26,44249.97,44499.97,43400.03,43999.97,356400,54631.0,58107.55,60611.27099999995
2012-11-27,44249.97,44749.96,44200.03,44499.97,309800,55251.8,57831.29,60558.50199999996
2012-11-28,44299.98,44799.98,44249.97,44350.0,177400,55065.6,57545.72000000001,60506.04399999996
2012-11-29,44650.01,45150.0,44549.98,44950.03,232000,55810.6,57371.895000000004,60459.79399999996
2012-11-30,44799.98,45349.99,44600.0,44950.03,276300,55810.6,57201.17500000001,60411.06099999996
2012-12-03,44999.96,44999.96,43950.04,44049.99,387100,54693.1,56968.37000000002,60374.12299999996
2012-12-04,43799.99,44299.98,43700.04,44299.98,167100,55003.5,56741.77500000002,60328.80399999996
2012-12-05,44299.98,45099.99,44150.02,44900.01,258200,55748.5,56558.64000000003,60279.76049999996
2012-12-06,44700.03,45150.0,44600.0,44849.99,181300,55686.4,56422.06000000002,60230.40649999997
2012-12-07,44650.01,44749.96,43900.02,44249.97,589100,54941.4,56176.84000000001,60179.189499999964
2012-12-10,44100.0,44799.98,43700.04,43749.98,429700,54320.6,55934.72500000002,60121.76449999996
2012-12-11,43799.99,44900.01,43799.99,44900.01,487900,55748.5,55776.42000000002,60080.170499999964
2012-12-12,45349.99,45700.02,45099.99,45500.03,505100,56493.5,55673.99000000001,60042.30149999996
2012-12-13,45450.02,46450.01,45400.0,45950.01,622700,57052.2,55652.26000000001,59986.73949999995
2012-12-14,46200.01,46200.01,45099.99,45500.03,474000,56493.5,55677.09500000001,59924.03799999995
2012-12-17,45349.99,45650.0,44450.03,44950.03,509400,55810.6,55633.640000000014,59863.50949999995
2012-12-18,46149.99,46700.0,45549.97,46000.03,1256900,57114.3,55633.640000000014,59808.87849999995
2012-12-19,46000.03,46000.03,46000.03,46000.03,0,57114.3,55686.41000000002,59745.556499999955
2012-12-20,45750.03,46049.96,45250.04,45299.97,438700,56245.1,55698.825000000026,59682.85499999995
2012-12-21,45450.02,45799.96,44749.96,44999.96,358800,55872.6,55745.38500000003,59618.91149999995
2012-12-24,45099.99,45200.02,44499.97,44749.96,224700,55562.2,55791.94500000003,59557.761999999944
2012-12-25,44749.96,44749.96,44749.96,44749.96,0,55562.2,55807.465000000026,59499.71649999994
2012-12-26,45150.0,45299.97,44900.01,44900.01,212100,55748.5,55841.61000000002,59445.08549999994
2012-12-27,44999.96,45349.99,44650.01,45150.0,272500,56058.9,55854.02500000001,59403.801999999945
2012-12-28,45299.97,45599.99,45099.99,45299.97,250200,56245.1,55875.750000000015,59365.31199999995
2012-12-31,45299.97,45299.97,45299.97,45299.97,0,56245.1,55953.35000000001,59331.78799999994
2013-01-01,45299.97,45299.97,45299.97,45299.97,0,56245.1,56015.430000000015,59296.40199999994
2013-01-02,45700.02,46500.02,45450.02,46500.02,503300,57735.1,56114.760000000024,59279.01949999994
2013-01-03,46450.01,47599.96,45950.01,47300.03,795900,58728.4,56266.86000000002,59259.15399999994
2013-01-04,47500.01,48899.96,47200.0,48399.97,1112300,60094.1,56524.49500000003,59249.22099999994
2013-01-07,48399.97,48699.98,47949.99,48399.97,394200,60094.1,56813.17000000003,59229.35499999994
2013-01-08,48100.04,48399.97,47550.03,47649.98,323000,59162.9,56983.89000000003,59206.695499999936
2013-01-09,47599.96,47800.02,46950.0,47300.03,309900,58728.4,57095.635000000024,59186.829999999936
2013-01-10,47099.97,48649.97,47000.02,48350.03,428800,60032.1,57244.63000000003,59176.586999999934
2013-01-11,48350.03,48500.0,47800.02,48149.97,211700,59783.7,57409.14000000003,59165.10199999993
2013-01-14,47949.99,48050.02,47099.97,47550.03,282300,59038.8,57570.550000000025,59155.78999999994
2013-01-15,47200.0,48100.04,46899.98,47099.97,252700,58480.0,57638.83500000002,59139.64899999995
2013-01-16,47250.01,47399.98,45700.02,45900.0,656000,56990.1,57632.62500000002,59116.05849999995
2013-01-17,46049.96,46149.99,45349.99,46000.03,232000,57114.3,57676.08500000002,59095.57199999996
2013-01-18,46250.02,46250.02,45500.03,45599.99,360100,56617.6,57713.33500000002,59065.15249999995
2013-01-21,45299.97,45650.0,44999.96,45650.0,410300,56679.7,57769.21000000002,59049.942499999954
2013-01-22,45500.03,45650.0,45150.0,45400.0,326100,56369.3,57809.565000000024,59037.526499999956
2013-01-23,45400.0,45900.0,45049.97,45099.99,360500,55996.8,57821.980000000025,59025.420499999964
2013-01-24,45150.0,45200.02,44549.98,44900.01,411000,55748.5,57806.460000000036,59011.14199999996
2013-01-25,44700.03,44900.01,44450.03,44749.96,244300,55562.2,57772.315000000024,59002.45049999996
2013-01-28,44799.98,45200.02,44400.01,45200.02,215000,56121.0,57766.11000000002,58991.586499999954
2013-01-29,45099.99,45650.0,45099.99,45500.03,312200,56493.5,57778.53000000001,58990.655499999964
2013-01-30,45750.03,45900.0,45450.02,45500.03,198400,56493.5,57716.45000000001,58994.06999999996
2013-01-31,45950.01,45950.01,45250.04,45450.02,225500,56431.4,57601.60000000001,59003.38199999996
2013-02-01,45150.0,45200.02,44600.0,44650.01,342800,55438.1,57368.80000000001,59006.48599999996
2013-02-04,44749.96,44849.99,44400.01,44450.03,267500,55189.8,57123.58500000001,59006.175999999956
2013-02-05,43999.97,44200.03,43950.04,43999.97,171600,54631.0,56896.99000000001,59003.07199999996
2013-02-06,44100.0,44400.01,43600.01,43900.02,190000,54506.9,56685.915000000015,58992.51849999996
2013-02-07,43900.02,44100.0,43650.02,43850.01,176400,54444.8,56406.55000000001,58981.03349999996
2013-02-08,43850.01,44249.97,43650.02,43999.97,217200,54631.0,56148.915000000015,58954.95949999995
2013-02-11,43999.97,43999.97,43999.97,43999.97,0,54631.0,55928.52500000001,58931.67899999996
2013-02-12,43950.04,44249.97,43799.99,44049.99,109900,54693.1,55739.180000000015,58904.98399999996
2013-02-13,44150.02,44650.01,44049.99,44650.01,212500,55438.1,55661.580000000016,58881.39349999996
2013-02-14,44700.03,44749.96,44400.01,44700.03,169200,55500.2,55580.875000000015,58854.69899999996
2013-02-15,44700.03,44900.01,43999.97,44200.03,368000,54879.4,55493.965000000004,58834.212499999965
2013-02-18,44200.03,44350.0,43999.97,44200.03,159800,54879.4,55403.95,58819.31349999997
2013-02-19,44100.0,44450.03,44100.0,44200.03,162000,54879.4,55329.454999999994,58811.24299999997
2013-02-20,44400.01,45049.97,44299.98,45049.97,339200,55934.7,55326.34999999999,58812.48449999996
2013-02-21,44799.98,44900.01,44400.01,44450.03,245300,55189.8,55298.41499999999,58804.10399999996
2013-02-22,44450.03,44900.01,44450.03,44700.03,221400,55500.2,55295.31499999999,58810.93299999996
2013-02-25,44849.99,44900.01,43999.97,44249.97,356700,54941.4,55236.334999999985,58812.174499999965
2013-02-26,43950.04,44150.02,43799.99,43950.04,261600,54569.0,55140.109999999986,58808.13949999996
2013-02-27,43999.97,44100.0,43749.98,43950.04,271200,54569.0,55043.88499999999,58807.82949999996
2013-02-28,44049.99,44299.98,43950.04,44200.03,229600,54879.4,54966.28499999999,58806.27749999996
2013-03-01,44200.03,44200.03,44200.03,44200.03,0,54879.4,54938.34999999998,58800.06949999996
2013-03-04,43999.97,44200.03,43749.98,43799.99,217400,54382.7,54897.99499999997,58791.37799999996
2013-03-05,43950.04,44200.03,43900.02,43999.97,166900,54631.0,54897.99499999997,58780.20349999996
2013-03-06,43999.97,44299.98,43850.01,43999.97,314000,54631.0,54904.199999999975,58772.75349999996
2013-03-07,44049.99,44100.0,43400.03,43700.04,393000,54258.6,54894.88999999998,58763.44149999996
2013-03-08,43700.04,43700.04,43150.03,43299.99,375500,53761.9,54851.434999999976,58748.23149999996
2013-03-11,43299.99,43299.99,42199.98,42499.99,625000,52768.6,54758.31499999998,58735.81549999995
2013-03-12,42699.97,42749.99,42249.99,42449.97,208400,52706.5,54658.98499999997,58710.67249999996
2013-03-13,42449.97,42699.97,41999.99,42249.99,339400,52458.2,54509.98999999997,58684.28799999995
2013-03-14,42249.99,42449.97,41850.03,42249.99,321600,52458.2,54357.88999999997,58655.42049999995
2013-03-15,42400.04,42749.99,41800.01,42150.04,557100,52334.1,54230.62499999998,58629.65699999995
2013-03-18,41850.03,42050.01,41399.97,41550.02,402600,51589.1,54066.109999999986,58593.339999999946
2013-03-19,41199.99,41949.98,41199.99,41800.01,282000,51899.5,53917.11499999999,58563.23099999994
2013-03-20,41699.98,41949.98,41300.02,41350.03,308300,51340.8,53687.42,58528.77649999995
2013-03-21,41199.99,41550.02,40949.99,41149.97,228500,51092.4,53482.54999999999,58490.90699999995
2013-03-22,41050.02,41250.0,40849.96,41199.99,176400,51154.5,53265.26499999999,58453.03749999995
2013-03-25,41149.97,41699.98,40849.96,41050.02,265700,50968.3,53066.61,58412.06449999995
2013-03-26,41149.97,41350.03,40599.96,40849.96,441400,50719.9,52874.15499999999,58372.021999999946
2013-03-27,40899.97,40899.97,40349.97,40500.01,423300,50285.4,52659.97499999999,58328.87599999995
2013-03-28,40550.03,40750.01,40450.0,40599.96,183400,50409.5,52436.479999999996,58275.17599999995
2013-03-29,40899.97,41350.03,40750.01,40899.97,271400,50782.0,52231.60999999999,58222.40699999995
2013-04-01,41000.01,41050.02,40550.03,40750.01,140300,50595.8,52042.26499999999,58169.94899999995
2013-04-02,40800.02,40899.97,40349.97,40399.98,265800,50161.2,51818.77499999999,58114.38649999995
2013-04-03,40300.03,40550.03,40000.02,40149.98,277000,49850.8,51579.76499999999,58054.167999999954
2013-04-04,40050.03,40050.03,38700.02,39049.96,569200,48485.0,51291.08499999999,57984.326999999954
2013-04-05,39049.96,39049.96,37799.98,38150.01,573400,47367.6,50971.36999999999,57908.898999999954
2013-04-08,37600.0,37900.01,37299.98,37400.01,412500,46436.4,50654.759999999995,57832.539999999964
2013-04-09,37249.97,37400.01,36400.03,36699.96,437000,45567.2,50297.795,57741.90199999996
2013-04-10,36699.96,37350.0,36650.02,37350.0,249000,46374.3,49993.6,57653.436999999954
2013-04-11,37499.97,37900.01,37049.99,37299.98,234600,46312.2,49686.3,57564.66149999995
2013-04-12,37400.01,37850.0,36999.97,37100.0,245600,46063.9,49372.79,57474.02349999995
2013-04-15,36799.99,36900.02,35350.02,35550.0,603200,44139.4,49000.30500000001,57375.62549999995
2013-04-16,35100.03,35149.96,33000.02,33050.03,1173500,41035.4,48457.100000000006,57261.70749999995
2013-04-17,33050.03,33500.01,30650.01,31599.99,1408500,39235.0,47851.810000000005,57142.51249999995
2013-04-18,31299.97,32500.02,31299.97,31900.0,705200,39607.5,47277.565,57028.283999999956
2013-04-19,31950.02,33800.03,31900.0,33699.99,554300,41842.4,46811.96000000001,56925.22999999996
2013-04-22,34000.01,34250.0,32950.0,33500.01,438200,41594.1,46343.25,56814.10549999996
2013-04-23,33200.0,33599.96,33099.97,33500.01,199000,41594.1,45886.96,56705.46449999996
2013-04-24,33800.03,35699.97,33800.03,35699.97,627600,44325.6,45588.969999999994,56608.61849999995
2013-04-25,35400.04,36199.96,35050.01,35699.97,413700,44325.6,45284.774999999994,56508.66849999995
2013-04-26,35699.97,35749.99,35100.03,35199.98,259600,43704.8,44930.91499999999,56413.063999999955
2013-04-29,35100.03,35149.96,34300.02,34300.02,253200,42587.4,44530.494999999995,56318.39099999996
2013-04-30,34300.02,35300.01,34300.02,35300.01,232100,43829.0,44213.884999999995,56229.304999999964
2013-05-01,35300.01,35300.01,35300.01,35300.01,0,43829.0,43912.795,56143.63349999996
2013-05-02,35149.96,35800.0,34800.01,35149.96,234600,43642.7,43670.67999999999,56061.68649999996
2013-05-03,35149.96,35550.0,34800.01,34949.98,193100,43394.4,43472.02,55972.289999999964
2013-05-06,35449.97,36249.98,35199.98,35999.98,494900,44698.1,43385.104999999996,55899.034499999965
2013-05-07,36300.0,36600.01,35850.02,36549.99,253800,45381.0,43375.795,55826.089499999965
2013-05-08,36850.01,36900.02,35999.98,36050.0,286400,44760.2,43295.08999999999,55745.69499999996
2013-05-09,36300.0,36900.02,36050.0,36600.01,334600,45443.1,43251.634999999995,55668.71499999996
2013-05-10,36749.98,36749.98,35949.97,35949.97,192300,44636.0,43180.23999999999,55591.73449999996
2013-05-13,35999.98,36050.0,35499.99,35499.99,148100,44077.3,43177.134999999995,55510.09849999997
2013-05-14,35499.99,36400.03,35499.99,36300.0,177000,45070.6,43378.89499999999,55433.738999999965
2013-05-15,36600.01,36650.02,36100.02,36300.0,180600,45070.6,43670.67499999999,55359.86299999996
2013-05-16,36300.0,36950.04,36300.0,36850.01,192500,45753.5,43977.97499999999,55285.986999999965
2013-05-17,36850.01,36850.01,36850.01,36850.01,0,45753.5,44173.529999999984,55209.31749999996
2013-05-20,36900.02,37249.97,36600.01,36699.96,165000,45567.2,44372.18499999998,55130.78499999996
2013-05-21,36900.02,37049.99,36650.02,36799.99,214300,45691.4,44577.04999999999,55045.11349999997
2013-05-22,36900.02,37200.04,36799.99,36999.97,251700,45939.7,44657.75499999999,54960.68349999997
2013-05-23,36799.99,36850.01,35900.03,35949.97,273100,44636.0,44673.27499999999,54871.597499999974
2013-05-24,35999.98,36150.03,35199.98,35350.02,219500,43891.1,44682.58999999998,54787.16799999997
2013-05-27,35300.01,35999.98,35249.99,35800.0,118900,44449.8,44775.709999999985,54702.11749999997
2013-05-28,35800.0,36650.02,35800.0,36600.01,298000,45443.1,44856.414999999986,54628.24149999997
2013-05-29,36600.01,37200.04,36600.01,37100.0,366900,46063.9,44968.15999999999,54556.84849999997
2013-05-30,36950.04,36950.04,36150.03,36150.03,178300,44884.4,45030.24499999999,54478.005999999965
2013-05-31,36600.01,36900.02,36199.96,36900.02,178500,45815.6,45151.304999999986,54408.165499999974
2013-06-03,36650.02,36900.02,36400.03,36650.02,108900,45505.2,45191.65999999999,54334.59999999996
2013-06-04,36600.01,36600.01,35400.04,35499.99,334400,44077.3,45126.47499999999,54258.24049999997
2013-06-05,35300.01,35350.02,33699.99,33800.03,484300,41966.6,44986.79499999999,54177.53549999997
2013-06-06,33800.03,33800.03,33800.03,33800.03,0,41966.6,44812.96999999999,54092.79549999997
2013-06-07,34100.04,34399.97,34000.01,34050.02,225600,42277.0,44695.01999999999,54009.29699999998
2013-06-10,34399.97,34399.97,33899.98,34000.01,164400,42214.9,44601.89999999999,53924.24649999998
2013-06-11,33550.03,34000.01,33149.98,33149.98,246100,41159.5,44406.34499999999,53828.33149999998
2013-06-12,32849.97,33649.98,32849.97,33000.02,153100,40973.3,44201.479999999996,53734.58949999998
2013-06-13,33000.02,33349.97,32250.03,32250.03,312700,40042.1,43915.90999999999,53632.15649999998
2013-06-14,32349.98,33300.03,32349.98,32599.98,194500,40476.6,43652.06499999999,53528.48149999999
2013-06-17,32049.96,32649.99,32000.03,32099.98,197200,39855.8,43366.494999999995,53421.081499999986
2013-06-18,32049.96,32099.98,31349.99,31400.0,304100,38986.7,43031.259999999995,53312.44049999998
2013-06-19,31549.97,31750.03,31299.97,31400.0,190000,38986.7,42683.60999999999,53196.97049999998
2013-06-20,31200.02,31250.04,30450.03,30499.97,317200,37869.2,42345.26999999999,53075.91299999998
2013-06-21,29900.02,30350.0,29499.98,30200.04,369000,37496.8,42025.55499999999,52957.649499999985
2013-06-24,29950.04,29999.97,29350.01,29350.01,329600,36441.4,41625.134999999995,52841.24799999999
2013-06-25,29100.02,29950.04,29100.02,29650.02,310100,36813.9,41193.674999999996,52725.77799999999
2013-06-26,29799.99,30150.02,29749.98,29900.02,221100,37124.3,40746.69499999999,52604.09999999999
2013-06-27,29950.04,30700.03,29699.96,29850.01,346300,37062.2,40355.58499999999,52477.14499999999
2013-06-28,30100.01,31450.02,30100.01,30749.97,430400,38179.6,39973.78499999999,52355.776999999995
2013-07-01,30549.98,30749.97,30249.97,30299.98,229000,37620.9,39579.56999999999,52227.26999999999
2013-07-02,30600.0,30600.0,30049.99,30450.03,175000,37807.2,39266.06499999999,52105.28149999998
2013-07-03,30100.01,30499.97,29799.99,29799.99,237700,37000.1,39017.73999999999,51982.671999999984
2013-07-04,29749.98,29999.97,29549.99,29799.99,185600,37000.1,38769.41499999999,51861.92499999998
2013-07-05,29999.97,30299.98,29549.99,29600.01,155700,36751.8,38493.15499999999,51750.48999999998
2013-07-08,30100.01,30150.02,29199.97,29499.98,230300,36627.6,38213.78999999999,51638.43399999998
2013-07-09,29600.01,29699.96,29150.03,29449.96,192200,36565.5,37984.08999999999,51526.37799999998
2013-07-10,29499.98,29650.02,29100.02,29150.03,178500,36193.1,37745.07999999999,51412.459999999985
2013-07-11,29249.98,30299.98,29199.97,30299.98,227700,37620.9,37624.01999999999,51300.71449999998
2013-07-12,30299.98,30299.98,29799.99,30100.01,178800,37372.6,37468.81999999999,51189.90049999998
2013-07-15,30100.01,30400.02,29749.98,30400.02,159900,37745.1,37363.28499999999,51082.19049999998
2013-07-16,30650.01,30900.01,30249.97,30450.03,183100,37807.2,37304.30999999998,50972.92849999998
2013-07-17,30450.03,30549.98,29999.97,30400.02,182100,37745.1,37242.22999999999,50868.32249999997
2013-07-18,30249.97,30299.98,29900.02,30100.01,187300,37372.6,37217.39999999999,50762.47499999997
2013-07-19,30150.02,30200.04,29600.01,29749.98,214600,36938.0,37189.459999999985,50655.38549999997
2013-07-22,29799.99,30299.98,29799.99,30249.97,198800,37558.8,37245.32999999999,50553.57299999997
2013-07-23,30200.04,31200.02,30200.04,31200.02,462600,38738.4,37341.554999999986,50448.03599999997
2013-07-24,31049.98,31150.01,30299.98,30499.97,575300,37869.2,37378.79999999998,50328.530499999964
2013-07-25,30299.98,30350.0,29600.01,29699.96,604300,36875.9,37369.484999999986,50204.058499999956
2013-07-26,29900.02,30200.04,29749.98,30150.02,497200,37434.7,37332.23999999998,50082.38049999995
2013-07-29,29449.96,29749.98,28199.98,28199.98,1737800,35013.5,37201.86999999998,49948.906999999956
2013-07-30,35013.53,35013.53,35013.53,35013.53,0,43473.3,37485.17499999999,49855.24899999996
2013-07-31,35013.53,35013.53,35013.53,35013.53,0,43473.3,37808.83499999999,49762.21199999996
2013-08-01,35013.5,35013.5,35013.5,35013.5,0,35013.5,37709.50499999999,49624.392499999965
2013-08-02,35013.5,35013.5,35013.5,35013.5,0,35013.5,37622.58999999999,49496.19549999996
2013-08-05,35013.5,35013.5,35013.5,35013.5,0,35013.5,37541.884999999995,49367.37799999996
2013-08-06,35013.5,35013.5,35013.5,35013.5,0,35013.5,37464.28499999999,49238.56049999996
2013-08-07,35013.5,35013.5,35013.5,35013.5,0,35013.5,37405.30499999999,49109.74299999996
2013-08-08,35013.5,35013.5,35013.5,35013.5,0,35013.5,37274.93499999999,48988.37499999996
2013-08-09,35013.5,35013.5,35013.5,35013.5,0,35013.5,37156.979999999996,48867.31749999996
2013-08-12,35013.5,35013.5,35013.5,35013.5,0,35013.5,37020.399999999994,48745.63899999997
2013-08-13,35013.5,35013.5,35013.5,35013.5,0,35013.5,36880.715,48623.02949999997
2013-08-14,35013.5,35013.5,35013.5,35013.5,0,35013.5,36744.134999999995,48501.04099999997
2013-08-15,35013.5,35013.5,35013.5,35013.5,0,35013.5,36626.18,48384.01849999997
2013-08-16,35013.5,35013.5,35013.5,35013.5,0,35013.5,36529.955,48259.85699999997
2013-08-19,35013.5,35013.5,35013.5,35013.5,0,35013.5,36402.689999999995,48139.109999999964
2013-08-20,35013.5,35013.5,35013.5,35013.5,0,35013.5,36216.44499999999,48019.604499999965
2013-08-21,35013.5,35013.5,35013.5,35013.5,0,35013.5,36073.659999999996,47901.96149999997
2013-08-22,35013.5,35013.5,35013.5,35013.5,0,35013.5,35980.53999999999,47789.594999999965
2013-08-23,35013.5,35013.5,35013.5,35013.5,0,35013.5,35859.479999999996,47684.67849999996
2013-08-26,35013.5,35013.5,35013.5,35013.5,0,35013.5,35859.479999999996,47576.34749999996
2013-08-27,35013.5,35013.5,35013.5,35013.5,0,35013.5,35436.49,47465.84349999996
2013-08-28,35013.5,35013.5,35013.5,35013.5,0,35013.5,35013.49999999999,47360.61649999996
2013-08-29,35013.5,35013.5,35013.5,35013.5,0,35013.5,35013.49999999999,47255.69999999995
2013-08-30,35013.5,35013.5,35013.5,35013.5,0,35013.5,35013.49999999999,47156.06049999995
2013-09-02,35013.5,35013.5,35013.5,35013.5,0,35013.5,35013.49999999999,47057.972999999954
2013-09-03,35013.5,35013.5,35013.5,35013.5,0,35013.5,35013.49999999999,46956.78149999995
2013-09-04,35013.5,35013.5,35013.5,35013.5,0,35013.5,35013.49999999999,46856.52099999995
2013-09-05,35013.5,35013.5,35013.5,35013.5,0,35013.5,35013.49999999999,46752.535499999954
2013-09-06,35013.5,35013.5,35013.5,35013.5,0,35013.5,35013.49999999999,46648.54999999995
2013-09-09,35013.5,35013.5,35013.5,35013.5,0,35013.5,35013.49999999999,46550.15199999996
2013-09-10,35013.5,35013.5,35013.5,35013.5,0,35013.5,35013.49999999999,46450.201999999954
2013-09-11,35013.5,35013.5,35013.5,35013.5,0,35013.5,35013.49999999999,46346.52699999996
2013-09-12,35013.5,35013.5,35013.5,35013.5,0,35013.5,35013.49999999999,46243.162499999955
2013-09-13,35013.5,35013.5,35013.5,35013.5,0,35013.5,35013.49999999999,46143.52299999995
2013-09-16,33500.0,36600.0,33450.0,36600.0,3934900,36600.0,35092.825,46054.919999999955
2013-09-17,36900.0,37450.0,35550.0,36000.0,1606200,36000.0,35142.149999999994,45956.177499999954
2013-09-20,36000.0,36000.0,36000.0,36000.0,0,36000.0,35191.47499999999,45853.709999999955
2013-09-23,36000.0,36550.0,35600.0,36200.0,625200,36200.0,35250.799999999996,45749.44899999996
2013-09-24,36300.0,37700.0,36300.0,37650.0,1038700,37650.0,35382.62499999999,45655.23149999996
2013-09-25,37950.0,38800.0,37650.0,38400.0,912400,38400.0,35551.95,45568.17849999996
2013-09-26,38400.0,39400.0,38400.0,38950.0,884600,38950.0,35748.774999999994,45477.35699999995
2013-09-27,39100.0,39600.0,38050.0,38150.0,629500,38150.0,35905.59999999999,45382.535499999954
2013-09-30,38500.0,38500.0,36850.0,37750.0,610100,37750.0,36042.424999999996,45290.059999999954
2013-10-01,37000.0,37500.0,36350.0,36450.0,619000,36450.0,36114.24999999999,45192.94699999996
2013-10-02,36650.0,36950.0,35650.0,36000.0,497400,36000.0,36163.575,45095.13599999996
2013-10-03,36000.0,36000.0,36000.0,36000.0,0,36000.0,36212.899999999994,44997.32499999996
2013-10-04,35600.0,35750.0,34300.0,34300.0,736600,34300.0,36177.22499999999,44890.08249999996
2013-10-07,33950.0,34650.0,33550.0,33750.0,499200,33750.0,36114.049999999996,44778.537999999964
2013-10-08,33550.0,34900.0,33550.0,34900.0,554300,34900.0,36108.37499999999,44671.81249999996
2013-10-09,34900.0,34900.0,34900.0,34900.0,0,34900.0,36102.7,44565.08699999996
2013-10-10,34850.0,36000.0,34850.0,35800.0,503800,35800.0,36142.024999999994,44462.86149999997
2013-10-11,36000.0,36350.0,34700.0,34700.0,650200,34700.0,36126.34999999999,44347.685999999965
2013-10-14,34700.0,34850.0,34150.0,34300.0,264400,34300.0,36090.674999999996,44225.543999999965
2013-10-15,34400.0,35000.0,34150.0,34200.0,259400,34200.0,36049.99999999999,44096.07349999997
2013-10-16,34100.0,34700.0,33850.0,33950.0,238600,33950.0,35917.49999999999,43965.352999999974
2013-10-17,34250.0,34400.0,32500.0,33000.0,525300,33000.0,35767.49999999999,43834.538499999966
2013-10-18,32900.0,35000.0,32750.0,35000.0,539000,35000.0,35717.49999999999,43715.896499999966
2013-10-21,35100.0,35800.0,34650.0,35750.0,490300,35750.0,35694.99999999999,43594.48599999997
2013-10-22,35600.0,36950.0,35600.0,36950.0,808900,36950.0,35659.99999999999,43480.317499999976
2013-10-23,37100.0,37700.0,36750.0,36900.0,916400,36900.0,35584.99999999999,43369.623499999965
2013-10-24,37100.0,38850.0,37100.0,38750.0,1092800,38750.0,35574.99999999999,43270.97349999997
2013-10-25,38850.0,39050.0,37850.0,38500.0,837500,38500.0,35592.49999999999,43178.52299999997
2013-10-28,38650.0,39150.0,37600.0,37700.0,483900,37700.0,35589.99999999999,43081.45149999997
2013-10-29,37600.0,38450.0,37150.0,38100.0,339000,38100.0,35672.49999999999,42988.86349999997
2013-10-30,38150.0,38450.0,37700.0,38400.0,310900,38400.0,35792.49999999999,42897.464999999975
2013-10-31,36150.0,36800.0,34050.0,34050.0,3087300,34050.0,35694.99999999999,42785.86849999997
2013-11-01,34050.0,34500.0,33050.0,33500.0,1128800,33500.0,35654.99999999999,42673.384499999964
2013-11-04,33650.0,34400.0,33450.0,33650.0,634600,33650.0,35649.99999999999,42562.89199999996
2013-11-05,33300.0,33800.0,33300.0,33500.0,334700,33500.0,35579.99999999999,42452.58099999997
2013-11-06,33350.0,33650.0,33050.0,33350.0,283300,33350.0,35502.49999999999,42338.725999999966
2013-11-07,33200.0,33350.0,32750.0,33150.0,397200,33150.0,35369.99999999999,42222.00849999997
2013-11-08,32900.0,33050.0,32650.0,32900.0,308100,32900.0,35279.99999999999,42104.04099999997
2013-11-11,32850.0,33050.0,31050.0,31100.0,618900,31100.0,35119.99999999999,41977.38399999997
2013-11-12,31500.0,31750.0,30600.0,31100.0,380500,31100.0,34964.99999999999,41855.693499999965
2013-11-13,31050.0,31600.0,30250.0,30300.0,466500,30300.0,34782.49999999999,41731.24449999997
2013-11-14,30350.0,30550.0,29850.0,30050.0,313100,30050.0,34634.99999999999,41608.33949999997
2013-11-15,30050.0,30600.0,29450.0,29650.0,540200,29650.0,34367.49999999999,41484.054999999964
2013-11-18,29700.0,30400.0,28950.0,29050.0,650300,29050.0,34032.49999999999,41357.08099999997
2013-11-19,29100.0,30050.0,29000.0,29200.0,685600,29200.0,33644.99999999999,41229.92599999997
2013-11-20,29400.0,29900.0,29250.0,29600.0,492600,29600.0,33279.99999999999,41104.77099999997
2013-11-21,29650.0,29700.0,29100.0,29150.0,326500,29150.0,32799.99999999999,40977.05549999997
2013-11-22,29350.0,29350.0,28750.0,28900.0,357600,28900.0,32319.999999999993,40844.36499999997
2013-11-25,28950.0,29750.0,28950.0,29550.0,428100,29550.0,31912.499999999993,40714.61399999997
2013-11-26,29600.0,30500.0,29200.0,30450.0,601100,30450.0,31529.999999999993,40592.46699999997
2013-11-27,30300.0,30550.0,29600.0,30250.0,550200,30250.0,31122.499999999993,40469.31999999997
2013-11-28,30000.0,30550.0,29900.0,30500.0,316400,30500.0,30944.999999999993,40347.422999999966
2013-11-29,30400.0,30750.0,30300.0,30450.0,190400,30450.0,30792.499999999993,40219.99949999996
2013-12-02,30350.0,30900.0,30250.0,30250.0,178300,30250.0,30622.499999999993,40095.30049999997
2013-12-03,30100.0,30150.0,29050.0,29400.0,383200,29400.0,30417.499999999993,39964.799499999965
2013-12-04,29000.0,29500.0,29000.0,29300.0,151700,29300.0,30214.999999999993,39836.59249999996
2013-12-05,29500.0,29550.0,29150.0,29300.0,153200,29300.0,30022.499999999993,39710.24749999996
2013-12-06,29200.0,29600.0,29200.0,29300.0,193800,29300.0,29842.499999999993,39583.90249999996
2013-12-09,29600.0,29600.0,29300.0,29450.0,141200,29450.0,29759.999999999993,39456.75549999996
2013-12-10,29550.0,29600.0,29300.0,29300.0,136800,29300.0,29669.999999999993,39328.85849999996
